177,AVB,1.15%,-3.76%,-1.99%,-7.42%,15.48%,-3.32%,2.00%,2.07%,2.17,650.64K,1.25,212.66,-0.79%,"816,481"
178,AVDL,-4.98%,-0.55%,-18.89%,-38.81%,-52.02%,-21.98%,3.51%,4.93%,1.00,1.40M,0.45,8.20,-3.87%,"629,811"
179,AVDX,2.85%,-5.04%,-18.53%,7.18%,-33.84%,-16.25%,2.61%,5.33%,2.65,1.88M,0.56,8.66,-0.23%,"1,053,157"
180,AVGO,-0.22%,-9.46%,-13.77%,10.03%,39.66%,-18.80%,3.29%,4.93%,1.43,30.45M,0.77,188.26,-1.56%,"23,359,730"
181,AVNT,-1.79%,-8.93%,-5.33%,-17.94%,-5.82%,-3.40%,2.45%,2.94%,1.50,611.94K,1.02,39.47,-0.60%,"626,070"
182,AVPT,4.75%,-10.67%,-14.15%,27.55%,89.66%,-7.75%,2.89%,4.67%,1.57,1.49M,0.80,15.23,-1.36%,"1,197,583"
183,AVT,0.41%,-6.39%,-7.77%,-7.58%,2.03%,-6.73%,2.28%,2.47%,3.14,844.03K,0.99,48.80,-0.55%,"836,930"
184,AVTR,-3.88%,-6.41%,-22.22%,-39.42%,-36.95%,-22.40%,2.97%,4.12%,1.83,6.43M,1.13,16.35,-0.85%,"7,241,965"
185,AVXL,2.69%,15.74%,12.87%,69.50%,87.08%,-10.99%,5.43%,6.14%,1.00,1.50M,0.72,9.56,-0.52%,"1,071,266"
186,AWK,-3.86%,4.17%,12.38%,-5.48%,17.72%,11.78%,2.16%,2.78%,2.62,1.42M,1.22,139.16,-0.39%,"1,729,365"
187,AXGN,7.71%,5.44%,27.88%,34.87%,147.59%,15.23%,4.93%,6.55%,1.12,532.14K,1.84,18.99,4.63%,"981,347"
188,AXL,-1.32%,-17.13%,-23.60%,-26.23%,-38.61%,-22.81%,3.58%,4.42%,2.88,2.41M,0.93,4.50,-1.32%,"2,230,147"
189,AXP,6.30%,-5.50%,-4.71%,3.83%,21.89%,-5.90%,2.25%,2.77%,2.53,2.75M,1.01,279.28,0.51%,"2,766,891"
190,AXS,3.96%,4.88%,12.58%,26.59%,54.62%,11.30%,2.07%,2.23%,1.80,716.82K,1.34,98.63,0.40%,"961,943"
191,AXSM,-3.53%,-7.93%,34.12%,25.58%,48.85%,42.25%,3.86%,3.54%,1.06,960.13K,1.31,120.36,-6.82%,"1,254,455"
192,AXTA,-0.61%,-5.87%,-0.75%,-5.24%,1.30%,-0.12%,2.18%,2.64%,1.91,1.91M,0.74,34.18,-1.58%,"1,410,863"
193,AZEK,20.03%,5.92%,1.74%,5.40%,-2.16%,3.27%,4.25%,3.81%,2.31,2.07M,4.25,49.02,0.95%,"8,796,230"
194,AZN,-5.22%,-2.20%,13.36%,-6.80%,10.36%,11.49%,1.61%,1.39%,1.42,5.41M,0.90,73.05,-1.40%,"4,899,106"
195,BA,13.01%,1.49%,3.13%,19.11%,-2.72%,3.16%,3.75%,3.70%,1.94,8.33M,0.86,182.59,0.93%,"7,134,440"
196,BABA,-7.00%,2.88%,57.45%,50.36%,81.34%,56.56%,2.34%,3.55%,1.33,28.32M,0.63,132.75,-1.29%,"17,873,714"
197,BAC,3.91%,-2.65%,-0.23%,7.47%,15.38%,-1.52%,1.97%,2.78%,1.48,37.98M,0.67,43.28,0.49%,"25,314,968"
198,BAH,-8.75%,-5.43%,-17.36%,-32.66%,-28.28%,-17.39%,4.66%,4.57%,2.33,2.45M,0.80,106.32,1.09%,"1,950,156"
199,BAK,-5.14%,-15.17%,-8.89%,-46.21%,-65.38%,-4.40%,3.43%,4.65%,2.27,837.46K,2.38,3.69,1.65%,"1,992,270"
200,BALL,-2.93%,-0.79%,-9.00%,-24.02%,-23.12%,-8.62%,1.91%,2.32%,2.05,2.60M,0.95,50.38,-0.79%,"2,474,346"
201,BAM,6.72%,-10.89%,-4.57%,10.44%,21.31%,-4.52%,2.96%,3.44%,2.44,1.64M,0.67,51.74,0.58%,"1,098,896"
202,BANC,3.64%,-0.89%,-5.47%,-3.52%,-2.88%,-6.08%,3.16%,3.37%,1.80,2.11M,1.44,14.52,-1.43%,"3,041,043"
203,BAX,-4.55%,-6.10%,13.98%,-14.42%,-21.59%,12.96%,2.27%,2.67%,2.53,4.84M,0.76,32.94,-1.96%,"3,683,954"
204,BB,-1.59%,-19.03%,45.64%,82.35%,56.12%,14.81%,3.25%,6.03%,2.78,24.34M,0.39,4.34,-2.25%,"9,542,454"
205,BBAI,18.18%,-40.91%,24.47%,122.15%,69.57%,-21.12%,9.54%,11.67%,2.20,61.06M,1.07,3.51,-0.85%,"65,576,835"
206,BBAR,12.88%,5.40%,17.89%,67.93%,179.56%,4.41%,6.06%,6.30%,2.00,818.55K,0.96,19.90,4.68%,"782,079"
207,BBIO,14.13%,1.35%,40.18%,37.40%,26.78%,33.89%,5.64%,5.09%,1.39,3.00M,1.10,36.74,-1.29%,"3,292,791"
208,BBVA,-2.29%,12.15%,50.00%,33.43%,23.95%,49.07%,1.19%,1.83%,2.05,2.66M,0.55,14.49,2.33%,"1,471,745"
209,BBWI,7.40%,-19.24%,-16.54%,9.97%,-33.29%,-16.95%,4.46%,5.13%,1.63,4.76M,1.00,32.20,-0.68%,"4,755,656"
210,BBY,2.04%,-15.87%,-12.42%,-23.31%,-7.24%,-13.03%,2.48%,3.52%,2.33,3.05M,0.76,74.62,-1.39%,"2,310,684"
211,BC,-1.54%,-9.63%,-15.87%,-32.20%,-40.17%,-13.06%,3.54%,3.86%,2.10,765.35K,0.94,56.23,-2.83%,"721,726"
212,BCE,-5.26%,-6.44%,-2.51%,-35.70%,-34.06%,-2.80%,1.76%,2.15%,3.35,3.18M,0.65,22.53,0.04%,"2,084,245"
213,BCRX,5.63%,-2.65%,9.20%,-0.49%,46.99%,7.31%,3.57%,4.47%,1.20,3.20M,1.18,8.07,0.25%,"3,781,451"
214,BCS,1.18%,7.54%,25.77%,32.98%,73.61%,22.27%,1.69%,2.89%,1.68,20.12M,0.81,16.25,1.63%,"16,337,252"
215,BDN,-1.96%,-5.45%,-15.54%,-12.93%,-4.25%,-19.46%,2.24%,2.94%,2.67,2.35M,0.69,4.51,-0.88%,"1,620,902"
216,BDX,-1.74%,-0.97%,1.90%,-2.32%,-5.60%,0.53%,1.53%,1.95%,1.68,2.02M,0.83,228.08,-0.48%,"1,675,001"
217,BE,-2.94%,1.81%,1.01%,111.82%,135.34%,4.05%,7.01%,7.94%,2.35,6.51M,0.52,23.11,0.35%,"3,413,302"
218,BEAM,2.79%,-24.59%,-13.52%,-9.47%,-33.56%,-6.37%,5.82%,8.76%,1.53,1.58M,1.52,23.22,-3.29%,"2,393,794"
219,BECN,1.65%,7.26%,22.11%,44.22%,30.58%,21.87%,0.20%,1.56%,2.60,1.57M,1.70,123.80,-0.02%,"2,673,640"
220,BEKE,-12.42%,0.00%,11.61%,41.82%,45.26%,10.64%,3.30%,4.05%,1.28,9.64M,0.71,20.38,-1.26%,"6,886,283"
221,BEN,0.86%,-1.62%,0.30%,-3.75%,-28.08%,-1.28%,1.73%,2.71%,3.79,4.21M,0.50,20.03,-0.20%,"2,098,149"
222,BEPC,1.11%,3.71%,4.91%,-4.38%,21.00%,4.99%,2.27%,3.14%,1.50,1.05M,0.86,29.04,-0.17%,"907,440"
223,BERY,-4.37%,-5.56%,5.09%,11.20%,24.87%,5.12%,2.53%,2.09%,2.73,1.64M,1.49,67.98,-1.26%,"2,434,526"
224,BF-B,-4.51%,2.68%,-18.52%,-27.32%,-34.74%,-11.27%,2.10%,3.06%,3.19,3.44M,0.80,33.70,-0.41%,"2,746,686"
225,BFH,7.77%,-6.96%,-16.00%,-1.68%,34.03%,-15.51%,3.48%,4.08%,2.53,784.96K,1.29,51.59,-1.58%,"1,010,636"
226,BG,-1.69%,-0.18%,-5.74%,-25.66%,-26.63%,-5.54%,2.25%,2.67%,2.00,1.73M,0.75,73.45,1.00%,"1,286,910"
227,BGC,8.60%,10.67%,14.14%,0.92%,18.82%,8.72%,3.08%,3.99%,1.00,2.90M,0.74,9.85,1.55%,"2,151,048"
228,BGS,-9.34%,-2.08%,-8.97%,-28.10%,-41.33%,-4.21%,4.66%,4.97%,3.57,1.79M,1.50,6.60,-3.51%,"2,679,805"
229,BHC,-0.14%,-2.37%,-5.28%,-12.83%,-26.32%,-13.15%,4.06%,3.85%,3.17,2.60M,0.85,7.00,-3.71%,"2,220,648"
230,BHF,3.64%,-0.40%,26.96%,34.36%,20.50%,23.23%,2.54%,3.87%,3.33,734.70K,0.80,59.20,-0.24%,"590,883"
231,BHP,-1.76%,-2.82%,1.45%,-7.70%,-14.23%,1.68%,1.25%,1.69%,2.75,2.52M,0.84,49.65,0.71%,"2,113,635"
232,BHVN,3.54%,-15.93%,-15.48%,-26.05%,-46.55%,-20.03%,5.14%,6.72%,1.12,979.04K,0.91,29.87,-3.77%,"894,665"
233,BIDU,-6.96%,8.55%,11.45%,10.60%,-6.21%,13.13%,2.67%,3.45%,1.81,5.27M,0.76,95.38,-0.51%,"4,027,150"
234,BIGC,3.75%,-10.72%,-2.56%,0.50%,-18.39%,-0.65%,3.91%,5.46%,2.64,871.86K,0.71,6.08,-0.16%,"621,753"
235,BIIB,-2.75%,-1.49%,-5.58%,-30.20%,-36.96%,-9.00%,2.17%,3.06%,2.11,1.54M,1.14,139.16,-1.72%,"1,766,176"
236,BILI,-10.60%,-5.94%,-2.13%,21.45%,72.41%,6.63%,2.65%,4.40%,1.60,6.84M,0.52,19.31,-2.82%,"3,587,931"
237,BILL,7.16%,-5.56%,-43.13%,-7.30%,-24.36%,-40.62%,3.54%,4.88%,1.69,3.25M,0.66,50.30,-1.08%,"2,156,473"
238,BIPC,2.56%,-13.51%,-0.27%,-14.18%,5.72%,-8.95%,2.33%,3.12%,2.00,619.04K,1.05,36.43,0.44%,"648,240"
239,BIRK,8.01%,-8.55%,-18.09%,-1.38%,0.90%,-16.75%,3.91%,4.51%,1.33,1.60M,0.65,47.17,-0.55%,"1,044,461"
240,BJ,-0.94%,6.03%,16.47%,35.18%,39.89%,22.53%,2.18%,3.49%,2.15,1.73M,0.92,109.48,-1.16%,"1,586,370"
241,BK,3.16%,-3.14%,11.57%,18.70%,48.83%,10.96%,1.79%,2.52%,1.94,4.28M,0.59,85.25,0.65%,"2,538,702"
242,BKD,-3.11%,4.79%,18.20%,-12.44%,-9.08%,17.50%,2.76%,4.34%,2.40,2.40M,0.63,5.91,-1.83%,"1,512,715"
243,BKKT,30.12%,-7.12%,-54.46%,17.98%,-12.19%,-50.99%,21.12%,14.79%,3.00,504.02K,0.99,12.14,-12.22%,"501,357"
244,BKR,3.39%,1.26%,13.52%,25.36%,33.83%,10.14%,2.09%,2.99%,1.64,7.51M,1.00,45.18,1.30%,"7,539,225"
245,BKSY,10.57%,-36.66%,-9.33%,67.02%,-14.39%,-11.77%,6.13%,8.95%,1.00,1.64M,0.52,9.52,2.59%,"860,407"
246,BL,2.18%,3.16%,-18.96%,-2.54%,-20.01%,-16.62%,2.06%,2.81%,2.64,762.82K,0.67,50.66,0.74%,"513,768"
247,BLDR,2.45%,-5.58%,-10.55%,-33.83%,-38.02%,-8.45%,3.03%,3.48%,1.63,1.70M,0.58,130.85,-0.67%,"991,967"
248,BLK,1.55%,2.17%,-4.22%,4.81%,15.61%,-5.04%,1.61%,2.33%,1.44,893.59K,0.63,973.48,1.04%,"566,647"
249,BLMN,3.68%,-29.93%,-31.46%,-51.05%,-70.28%,-33.09%,5.26%,7.42%,3.08,2.36M,1.12,8.17,-3.08%,"2,633,368"
250,BLND,5.17%,2.81%,-17.38%,-7.58%,19.61%,-13.06%,5.79%,6.91%,1.57,3.48M,0.48,3.66,0.27%,"1,674,028"
251,BMBL,2.17%,-14.83%,-37.94%,-22.66%,-56.35%,-42.14%,4.41%,5.40%,2.75,3.32M,0.80,4.71,-1.67%,"2,641,657"
252,BMRN,0.01%,3.66%,10.05%,1.19%,-14.96%,8.82%,1.79%,2.40%,1.52,1.53M,0.99,71.53,-0.64%,"1,512,873"
253,BMY,-1.19%,2.26%,5.13%,19.79%,14.73%,4.65%,2.51%,2.60%,2.58,11.40M,0.96,59.19,-3.05%,"10,956,831"
254,BN,6.10%,-4.40%,-0.27%,6.06%,30.73%,-3.67%,2.81%,3.24%,1.80,2.62M,0.88,55.34,-0.02%,"2,315,969"
255,BNL,-2.38%,3.58%,5.93%,-9.78%,13.05%,5.93%,2.15%,2.06%,2.27,1.12M,3.04,16.80,-2.33%,"3,415,953"
256,BNS,0.83%,-3.71%,-8.74%,-9.84%,-3.47%,-9.25%,0.87%,1.57%,2.60,1.76M,0.69,48.75,0.85%,"1,212,539"
257,BNTX,-1.93%,-17.04%,-12.83%,-13.56%,5.50%,-14.83%,3.82%,4.14%,1.52,768.99K,0.72,97.05,-3.57%,"552,151"
258,BOOT,7.17%,-14.69%,-25.12%,-34.73%,26.17%,-27.86%,4.35%,5.04%,1.21,921.77K,0.94,109.53,-2.52%,"863,583"
259,BOX,-0.36%,-7.69%,-4.09%,-6.79%,8.50%,-2.69%,1.78%,2.35%,2.00,1.61M,0.72,30.75,-0.19%,"1,154,367"
260,BP,0.20%,1.63%,20.70%,5.06%,-9.12%,16.00%,1.83%,2.17%,2.50,12.10M,0.72,34.29,0.53%,"8,753,401"
261,BPMC,3.90%,0.65%,4.67%,1.53%,3.36%,6.72%,4.53%,4.04%,1.62,997.22K,0.65,93.08,-2.30%,"646,553"
262,BPOP,4.32%,-7.14%,2.80%,-7.38%,7.39%,-1.00%,2.24%,2.96%,1.78,550.28K,0.99,93.12,0.33%,"545,105"
263,BRBR,7.48%,0.91%,-5.50%,21.60%,20.11%,-2.40%,2.69%,3.45%,1.53,1.27M,0.77,73.53,-0.03%,"974,430"
264,BRFS,0.29%,5.17%,-19.16%,-22.00%,5.54%,-14.99%,2.92%,4.14%,2.55,1.99M,0.90,3.46,3.59%,"1,801,234"
265,BRK-B,1.10%,6.11%,17.70%,16.16%,27.81%,16.68%,1.36%,1.91%,2.67,4.28M,0.92,528.87,0.57%,"3,958,784"
266,BRKR,-8.27%,-16.67%,-21.79%,-35.98%,-54.13%,-26.24%,3.41%,4.10%,2.07,1.74M,1.13,43.24,-2.83%,"1,963,787"
267,BRO,1.85%,7.81%,18.66%,20.18%,41.09%,18.99%,1.62%,1.79%,2.35,1.66M,0.68,121.39,0.34%,"1,138,276"
268,BROS,10.92%,-7.20%,33.58%,100.14%,96.21%,33.43%,5.00%,5.76%,1.50,3.12M,1.10,69.89,-0.79%,"3,447,539"
269,BRSP,-3.47%,-3.79%,-1.02%,-0.48%,-10.97%,3.55%,2.47%,2.35%,2.12,785.29K,0.67,5.84,0.34%,"527,241"
270,BRX,-0.19%,-5.04%,-4.02%,-6.27%,11.78%,-6.61%,1.95%,2.14%,1.50,2.40M,0.91,26.00,-0.38%,"2,176,759"
271,BRY,-1.47%,-20.19%,-11.58%,-37.89%,-56.80%,-18.64%,3.90%,5.77%,2.33,984.87K,0.91,3.36,2.13%,"894,951"
272,BRZE,10.28%,1.64%,-11.05%,7.56%,-26.94%,-6.54%,3.93%,4.79%,1.29,1.16M,1.19,39.14,2.70%,"1,387,736"
273,BSX,3.89%,-1.25%,16.26%,22.83%,52.58%,15.41%,1.91%,2.76%,1.54,6.79M,1.38,103.08,0.40%,"9,345,861"
274,BSY,-0.14%,-10.19%,-12.27%,-16.39%,-18.95%,-10.32%,2.23%,3.20%,2.00,1.26M,0.75,41.88,-1.83%,"944,899"
275,BTDR,15.87%,-16.11%,-39.42%,54.14%,38.24%,-49.28%,7.96%,10.66%,1.00,6.67M,0.49,10.99,-5.67%,"3,260,365"
276,BTG,-3.35%,11.23%,29.92%,-6.21%,26.29%,29.92%,2.73%,4.43%,2.00,33.49M,1.17,3.17,1.60%,"39,201,271"
277,BTI,-1.33%,6.88%,10.41%,8.73%,35.02%,12.09%,0.91%,1.18%,3.25,4.50M,0.60,40.71,-0.32%,"2,692,238"
278,BTSG,5.19%,-4.02%,9.39%,26.54%,99.36%,9.45%,4.07%,5.15%,1.17,1.53M,0.92,18.64,-0.27%,"1,409,317"
279,BTU,1.55%,-3.61%,-33.18%,-39.77%,-41.20%,-31.23%,4.58%,5.74%,1.40,3.88M,1.22,14.40,-0.69%,"4,730,653"
280,BUD,-2.88%,13.19%,23.15%,-2.27%,4.06%,23.23%,0.98%,1.35%,1.59,2.36M,0.65,61.70,0.28%,"1,522,473"
281,BUR,0.86%,-9.74%,8.19%,5.11%,-6.73%,9.80%,1.91%,2.79%,1.00,923.09K,0.86,14.00,0.57%,"791,267"
282,BURL,4.74%,3.84%,-12.85%,-9.73%,7.77%,-14.06%,4.53%,5.09%,1.15,1.09M,0.61,244.99,-1.43%,"668,334"
283,BVN,-0.58%,21.57%,24.40%,13.39%,-9.41%,34.55%,2.94%,3.74%,2.33,990.05K,0.86,15.50,0.78%,"854,508"
284,BWA,2.36%,-0.81%,-6.29%,-11.68%,-11.68%,-7.20%,2.46%,2.94%,1.78,3.47M,0.85,29.50,0.17%,"2,946,132"
285,BWIN,11.86%,18.09%,17.55%,-4.72%,55.43%,19.74%,4.83%,5.05%,1.89,552.67K,1.48,46.41,1.29%,"817,082"
286,BWXT,5.84%,4.84%,-7.28%,1.85%,2.94%,-5.97%,3.04%,3.19%,1.75,1.00M,0.59,104.74,0.63%,"592,532"
287,BX,3.43%,-3.73%,-10.18%,-3.80%,16.33%,-12.01%,2.95%,3.50%,2.40,3.78M,0.95,151.21,-0.57%,"3,587,076"
288,BXMT,-2.97%,-0.73%,14.44%,4.84%,9.48%,16.54%,1.69%,2.19%,2.33,1.78M,0.84,20.29,-1.60%,"1,498,403"
289,BXP,0.15%,-0.48%,-6.57%,-15.32%,4.17%,-7.87%,2.18%,3.06%,2.43,1.33M,0.86,68.51,-1.40%,"1,139,135"
290,BXSL,1.88%,-1.73%,5.31%,10.30%,8.44%,3.78%,1.15%,2.12%,1.89,1.06M,0.70,33.53,0.54%,"739,917"
291,BYD,0.71%,-10.71%,-4.02%,6.67%,7.22%,-5.85%,2.18%,3.07%,2.00,963.29K,0.58,68.30,-1.27%,"558,231"
292,BYND,-5.38%,-13.47%,-2.05%,-47.48%,-58.77%,-11.17%,6.45%,7.79%,4.00,3.59M,0.48,3.34,-0.30%,"1,738,696"
293,BYON,-4.92%,-30.20%,-6.76%,-53.33%,-86.00%,-2.03%,7.21%,9.31%,2.40,3.31M,1.11,4.83,-6.21%,"3,691,938"
294,BZ,-3.16%,24.44%,45.01%,58.65%,6.02%,44.28%,2.76%,4.39%,1.55,4.50M,1.41,19.91,-0.50%,"6,334,288"
295,BZAI,-3.70%,-15.90%,-74.00%,-72.12%,-70.65%,-79.20%,9.97%,14.24%,1.00,723.67K,0.97,3.12,-1.89%,"705,010"
296,C,6.05%,-5.18%,8.84%,19.84%,21.43%,5.80%,2.59%,3.14%,1.65,15.56M,0.70,74.47,0.58%,"10,891,689"
297,CACI,-4.44%,13.92%,-6.81%,-24.12%,0.03%,-7.76%,4.17%,4.21%,1.71,510.79K,1.08,372.70,0.33%,"552,429"
298,CADE,2.87%,-4.62%,-7.76%,-2.63%,8.50%,-9.58%,2.64%,2.88%,2.00,1.20M,0.74,31.15,-0.61%,"891,329"
299,CADL,-6.80%,-25.00%,-17.47%,9.02%,466.90%,-5.30%,6.64%,9.92%,1.00,1.28M,0.42,8.22,-5.08%,"539,790"
300,CAG,-2.50%,-1.82%,-5.45%,-21.52%,-12.44%,-8.65%,1.82%,2.76%,2.81,5.88M,0.79,25.35,-1.48%,"4,626,992"
301,CAH,0.98%,4.08%,13.46%,18.70%,17.97%,12.24%,1.50%,2.06%,1.84,2.36M,0.71,132.75,-0.35%,"1,673,575"
302,CAKE,8.52%,-7.75%,4.68%,31.16%,44.24%,7.08%,3.77%,4.15%,2.50,1.54M,0.53,50.80,-0.78%,"811,896"
303,CAL,6.47%,5.82%,-23.03%,-48.37%,-57.97%,-25.39%,5.69%,5.36%,2.33,811.26K,1.71,17.28,-1.82%,"1,389,490"
304,CALM,6.89%,5.25%,-9.91%,25.83%,52.05%,-8.64%,3.16%,4.57%,2.00,963.37K,0.95,94.03,0.89%,"914,058"
305,CALX,7.25%,-3.31%,6.26%,-5.78%,8.10%,5.65%,3.64%,4.40%,1.43,680.81K,0.89,36.84,-1.34%,"603,529"
306,CAPR,16.11%,-6.71%,4.50%,166.93%,95.93%,-2.32%,10.03%,10.80%,1.00,1.13M,0.72,13.48,1.51%,"813,912"
307,CAR,2.53%,-31.20%,-26.51%,-30.76%,-48.39%,-26.21%,7.21%,7.88%,1.80,859.61K,1.67,59.48,-1.95%,"1,435,635"
308,CARG,6.08%,2.68%,-12.00%,4.61%,37.98%,-13.11%,3.24%,3.81%,1.43,1.08M,0.98,31.75,1.11%,"1,059,222"
309,CARR,1.20%,2.34%,2.13%,-14.78%,13.86%,-0.22%,1.93%,2.79%,1.92,5.64M,0.63,68.11,0.22%,"3,531,314"
310,CARS,8.61%,-22.34%,-29.82%,-31.89%,-28.75%,-29.37%,4.76%,6.32%,2.14,681.31K,1.19,12.24,-0.41%,"808,233"
311,CART,4.28%,-15.15%,-0.45%,-0.62%,10.74%,1.11%,3.29%,4.43%,1.97,4.47M,0.88,41.88,2.37%,"3,937,892"
312,CAT,1.76%,1.09%,-4.93%,-7.10%,-6.02%,-5.55%,1.56%,2.51%,2.54,2.48M,0.68,342.62,0.28%,"1,677,864"
313,CAVA,17.58%,-13.38%,-22.87%,-29.90%,33.12%,-19.96%,5.50%,6.35%,1.94,2.99M,0.97,90.28,-0.06%,"2,918,914"
314,CB,-1.44%,6.57%,6.68%,0.25%,13.69%,5.47%,1.34%,2.01%,2.19,1.77M,0.65,291.40,-0.01%,"1,158,090"
315,CBOE,-2.48%,1.63%,10.54%,2.89%,16.30%,9.63%,2.12%,2.58%,2.80,794.54K,0.86,214.22,0.59%,"681,205"
316,CBRE,5.91%,-2.99%,6.46%,10.01%,36.33%,1.89%,2.66%,3.10%,1.77,1.88M,0.72,133.77,-0.07%,"1,362,285"
317,CBRL,-0.40%,-13.82%,-23.08%,-3.54%,-39.21%,-24.14%,4.40%,6.02%,3.10,891.70K,0.85,40.10,-2.24%,"757,354"
318,CBSH,1.60%,-1.93%,-0.06%,6.61%,27.30%,0.87%,2.27%,2.35%,3.29,584.44K,0.96,62.85,0.35%,"559,246"
319,CC,-3.28%,-12.38%,-19.00%,-24.33%,-48.09%,-16.27%,3.79%,5.12%,2.23,2.56M,0.70,14.15,-2.08%,"1,792,261"
320,CCCS,-0.76%,-10.17%,-22.05%,-16.30%,-23.80%,-21.65%,2.08%,2.95%,1.46,6.42M,1.28,9.19,0.44%,"8,214,466"
321,CCEP,-1.69%,-3.51%,12.62%,3.76%,17.88%,9.54%,1.94%,2.13%,1.63,2.25M,2.31,84.14,0.42%,"5,198,685"
322,CCI,-4.28%,8.52%,10.71%,-12.90%,-3.10%,10.68%,2.65%,2.81%,2.35,3.29M,2.04,100.45,-3.70%,"6,702,761"
323,CCJ,3.23%,2.77%,-15.93%,0.18%,4.32%,-13.45%,3.21%,4.17%,1.21,4.35M,0.64,44.48,-2.75%,"2,772,912"
324,CCK,-3.62%,0.39%,5.97%,-6.99%,12.09%,5.39%,2.05%,2.30%,1.47,1.35M,0.80,87.15,-1.40%,"1,088,909"
325,CCL,5.67%,-10.03%,-15.57%,11.89%,24.91%,-14.69%,4.96%,4.73%,1.63,23.19M,0.81,21.26,-0.84%,"18,777,295"
326,CDE,-3.05%,18.91%,10.05%,-8.90%,86.76%,11.01%,4.47%,5.93%,1.10,18.23M,0.96,6.35,1.44%,"17,493,972"
327,CDNA,1.98%,-10.72%,-7.15%,-35.61%,92.34%,-10.88%,4.26%,5.72%,1.89,845.51K,0.64,19.08,-2.70%,"544,724"
328,CDNS,6.00%,6.39%,-10.26%,-1.70%,-16.63%,-10.43%,2.81%,3.37%,1.65,2.09M,0.60,269.11,0.73%,"1,253,451"
329,CDP,0.19%,1.20%,-11.71%,-9.77%,10.44%,-12.54%,1.80%,2.15%,1.75,1.04M,0.62,27.07,-0.51%,"643,473"
330,CDW,-1.31%,-9.73%,-2.75%,-25.20%,-33.86%,-3.17%,2.09%,2.56%,2.07,1.34M,0.61,168.52,-1.05%,"815,380"
331,CE,1.11%,11.79%,-11.73%,-53.37%,-64.85%,-14.51%,3.68%,4.89%,2.73,3.42M,0.76,59.17,-0.45%,"2,583,774"
332,CEF,-1.36%,2.11%,16.97%,12.72%,37.79%,16.33%,0.91%,1.05%,-,635.69K,0.82,27.64,1.06%,"519,143"
333,CEG,7.60%,-15.26%,0.75%,-11.02%,30.29%,1.41%,3.83%,5.85%,1.79,4.65M,0.61,226.87,-0.77%,"2,817,843"
334,CELH,16.10%,12.40%,26.20%,6.30%,-61.23%,33.86%,5.50%,6.99%,1.70,10.12M,0.76,35.26,1.09%,"7,680,594"
335,CENX,-7.37%,0.27%,2.99%,30.34%,46.92%,2.09%,4.59%,6.84%,1.00,1.68M,0.83,18.60,-1.64%,"1,391,880"
336,CERT,-4.44%,-17.77%,-2.18%,-5.32%,-41.43%,-3.10%,4.80%,5.28%,2.27,1.30M,0.71,10.32,-4.27%,"920,315"
337,CF,-1.79%,-3.20%,-10.49%,-8.06%,-12.40%,-12.06%,2.66%,3.08%,2.62,2.63M,1.14,75.03,-2.34%,"2,988,453"
338,CFG,3.20%,-4.73%,-0.42%,1.49%,18.37%,-3.40%,2.18%,2.89%,2.00,4.26M,0.95,42.27,0.07%,"4,050,248"
339,CFLT,2.01%,-13.51%,-5.62%,32.07%,-15.44%,-3.83%,3.75%,6.07%,1.70,5.66M,0.67,26.89,-1.50%,"3,810,182"
340,CG,10.26%,-5.87%,-5.10%,6.52%,-1.81%,-7.84%,3.81%,4.47%,2.33,2.52M,0.74,46.53,0.63%,"1,853,220"
341,CGAU,3.09%,3.43%,11.44%,-8.66%,9.71%,11.25%,3.38%,3.82%,1.91,887.08K,0.85,6.33,3.77%,"757,212"
342,CGNX,-3.37%,-4.84%,-13.36%,-21.36%,-25.47%,-12.86%,2.86%,3.27%,2.17,1.66M,1.00,31.25,-1.01%,"1,664,827"
343,CGON,0.22%,2.84%,-1.71%,-29.38%,-33.03%,-3.97%,5.97%,6.19%,1.00,646.73K,0.89,27.54,-3.47%,"577,070"
344,CHD,-2.47%,-2.66%,-1.06%,1.29%,0.82%,0.02%,1.93%,2.05%,2.71,1.56M,0.70,104.73,-2.03%,"1,083,966"
345,CHKP,0.36%,7.14%,23.30%,18.80%,39.20%,23.50%,1.64%,2.59%,2.30,948.93K,0.57,230.58,1.11%,"545,606"
346,CHRD,3.57%,1.14%,1.98%,-17.53%,-32.91%,-3.69%,2.34%,3.30%,1.45,889.66K,0.88,112.60,-0.16%,"785,680"
347,CHRW,-0.05%,-0.68%,-4.76%,-4.03%,34.50%,-3.21%,1.79%,2.59%,2.21,1.29M,1.09,100.00,-0.48%,"1,400,406"
348,CHTR,5.80%,2.52%,6.30%,13.50%,27.29%,9.41%,2.50%,3.41%,2.77,1.15M,0.85,375.01,2.04%,"979,220"
349,CHWY,5.06%,-2.47%,3.48%,12.97%,111.12%,0.36%,4.03%,5.41%,1.81,4.95M,1.86,33.61,-1.21%,"9,201,269"
350,CHX,2.85%,2.67%,16.97%,-0.69%,-11.73%,11.55%,1.91%,3.17%,1.33,3.20M,0.64,30.33,1.34%,"2,060,001"
351,CI,-1.73%,5.26%,15.30%,-11.03%,-10.43%,14.74%,2.02%,2.64%,1.63,1.78M,0.60,316.84,-1.11%,"1,065,211"
352,CIEN,7.91%,-13.69%,-19.08%,18.20%,36.95%,-18.15%,3.01%,5.35%,1.76,2.51M,0.78,69.42,-0.16%,"1,964,508"
